158;141;Райффайзен UAH;UAH РФБ;980;3;10111111111111111111111111111110111110111111011111111111011001101111110111111111111100011100000110100001100000010000010100100111111111111101111111111111011111111110011111101111100111000001100000000000000010000000
159;189;Счет ИП или ООО;RUB РасчСчет;643;3;10000001000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
160;10;Ether Classic (ETC);ETC;990;0;11111111111111111111111111111111111111111111111111111111110000001111111111111111111100001100000100010111110000011000011111111111111111111111111111111111111111111110111111111111101111000101111001001111111111110101
161;12;Ripple (XRP);XRP;989;0;11111111111111111111111111111111111111111111111111111111110000101111111111111111111100111100000100010111111000011000111111111111111111111111111111111111111111111110111111111111101111100101111101001111111111110111
162;17;Zcash (ZEC);ZEC;988;0;11111111111111111111111111111111111111111111111111111111100000101111111111111111111100111100000100010111111000010000111111111111111111111111111111111111111111111111111111111111111111000101111101001111111111110001
163;18;Tether Omni (USDT);USDT Omni;840;0;10111111111111111111111111101110111110111111111111111111110000001101111100011111111110011100000100000001100000011000111111111111111111111111111111111111111111100110000100011111100000000101011101001111001111110011
164;75;PayPal GBP;GBP PayPal;826;1;00000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110100000000010000000000000000010000000000000000000000000000010010000
165;102;Alipay;CNY Alipay;156;1;00000000001101000011000000000000001000000000000000000000000000001000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
166;179;Любой банк CNY;CNY Банк;156;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
167;182;Любой банк THB;THB Банк;764;3;00000000000000000000000000000000000000000000000000000001010000000000100000000000000000000000000000000000000000000000010100100100000000000001111110101111001010100000000000001010100000000000000000000000000000000000
168;39;0x (ZRX);ZRX;108;0;11111111011111111111111111111111111111111111111111111111100000001111111111111111111100001100000000000111110000000000110111111111111111111101111111101111111111111110111111011111101111000101100000001110110011110000
169;110;Exmo UAH;UAH Exmo;980;2;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010110000000000010000000000000000000000000000000000000000000000000000000
170;135;Почта Банк;RUB ПочтаБанк;643;3;10111111111111111111111111111111111111111111111111111111000000001111110111111111111100001100000110000011100000000000010100100111110101011101111111111101011111111111111111001111110111000000100000000000000010000000
171;186;Sepa EUR;EUR SEPA;978;3;10001001011111011111111101000100111000000000000100000001000000001001000000010100010100000000110000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000001000000000000011100000
172;5;Bitcoin Cash (BCH);BCH;987;0;11111111111111111111111111111111111111111111111111111111110000001111111111111111111111101100000100010111111000011000111111111111111111111111111111111111111111111110111111111111101111000101111001001111111111110011
173;27;NEM (XEM);XEM;986;0;10111111111111111111111111011111111111111111111111111111100000001111111111111111111100001100000000000111110000000000110111111111111111111111111111111111111111111110111111011111101111000101100000001111110011100000
174;28;Augur (REP);REP;1000;0;10011111011111111011111111101111111111111111111111111111000000001111110111111111011100001100000000000111010000000000110111110111111111111101111111111111111111111110111111011111101011000100100000001111110011100000
