169;110;Exmo UAH;UAH Exmo;980;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010110000000000010000000000000000000000000000000000000000000000000000000
170;134;Почта Банк;RUB ПочтаБанк;643;3;1001111111111110111111111011101111111111111111111111110000000001111110101111111111100001100000110000001110000000000010100100111110101011101111111111101011111111110011111000111100111000000100000000000000010000000
171;185;Sepa EUR;EUR SEPA;978;3;1001001111110111111111010000001110000000000000000000010000000001101000000010100011100000000110000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000001000000000000011100000
172;4;Bitcoin Cash (BCH);BCH;987;0;1111111111111111111111111111101111111111111111111111111100000001111111111111111111111111110000100010101111100001101011111111111111111111111111111111111111111111110111111111111101111000100111001001111111111110011
173;25;NEM (XEM);XEM;986;0;1011111111111111111111110111101111111111111111111111111000000001111111111111111111100001100000000000101101000000000011111111111111111111111111111111111111111111110111111011111101111000100100000001111110011100000
174;26;Augur (REP);REP;1000;0;1011011111111110111111111011101111111111111111111111000000000001100110100011100011100000000000000000001001000000000010111110111111111111101000010000000011110000000000000000000000000000000000000001111110000000000
175;47;Tezos (XTZ);XTZ;1007;0;1011111111111111111111111111101111111111111111111111111100000001111111111111111111110011110000000000101101100001000011111111111111111111111111111111111111111111110111111111111101111000100100000001111110011110000
176;133;Открытие;RUB Открытие;643;3;1011111111111110111111111111111111111111111111111111110000000001111110101111111111100001100000100000001110000000000010100100111010101110101111111111101011111111110011111100111000111000000100000000000000000000000
177;27;NEO (NEO);NEO;984;0;1011111111111111111111111101101111111111111111111111111000000001111111111111111111100001100000000000101111100000000011111111111111111111111111111111111111111111110111111111111101111000100100100001111110011110000
178;28;EOS (EOS);EOS;983;0;1011111111111111111111111111101111111111111111111111111000000001111111111111111111110011110000000000101101000000001011111111111111111111111111111111111111111111110111111111111101111000100100000001111110011110000
179;29;IOTA (MIOTA);MIOTA;982;0;1000001000100000100000000000000000000000000000000000000000000000000110000011100000000000000000000000000001000000000010001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
180;30;Lisk (LSK);Lisk;981;0;1000001000100000100000000000000000000000000000000000000000000001000000000010000000000000000000000000000001000000000010100100100000001000001111111100000000010000000000000000010000000000000000000000000000000000000
181;31;Cardano (ADA);ADA;100;0;1111111111111111111111111111001111101111111111111111111100000001111111111111111111110011110000100000101101100001001111111111111111111111111111111111111111111111110111111111111101111000100100000000100000011110100
182;32;Stellar (XLM);XLM;101;0;1111111111111111111111111111101111111111111111111111111100000001111111111111111111111111110000000000101101100001101011111111111111111111111111111111111111111111110111111111111101111000100100100001111110011110000
183;184;Любой банк IDR;IDR Банк;360;3;1001001011010000110111111001001110000110000111111110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
184;6;Bitcoin Gold (BTG);BTG;103;0;1011101111111110111111111111101111111111111111111111110000000001111111111111111111100001100000000000101101000000101010111110111111111111101111110111111111111111110111111111111101010000100100000001111110011100000
185;33;TRON (TRX);TRX;104;0;1111111111111111111111111111101111111111111111111111111100000001111111111111111111110011110000000000101111100001101111111111111111111111111111111111111111111111110111111111111101111100100111001001111111111110100
186;111;Exmo BTC;BTC Exmo;967;2;1000000011000100000000000000000100000000000000000000000000000001001100000011000010000000000000000000000000000000000010000100100000000000000000000000000000010000000000000000000000000000000000000000000000000000000
187;186;ЕРИП Расчет;BYN ЕРИП;974;3;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5;162;Visa/MasterCard AMD;AMD Карта;51;3;1001111111111110110110111011001111100111110011111000010000000001111110111111111011100001100000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000
8;52;VeChain (VET);VET;1011;0;1001111111111111111111111111101111111111111111111110111100000001111111111111111111100001100000000000101101000001000011111111111111111111101111110111111111111111110111111011111101111000100100000001111110011100000
9;169;Карта UZCARD;UZS Карта;860;3;0000000000000000010000000000000000000000000000000000011000000001000010000011000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10;18;Tether TRC20 (USDT);USDT TRC20;840;0;1111111111111111111111111111101111111111111111111111111100000001111111111111111111110111110010111010101110000001101111111111111111111111111111111111111111111111110111111111111101111100101111101101111111111111111
12;105;Счет телефона UAH;UAH Баланс;980;1;0000000000000000000000000000000000000000000000000000000000000001000100000011000011000000000000001000000000000000000010100100100000000000001000010000000001010000000000000000000000000000000000000000000000000000000
13;208;Наличные BYN;BYN Наличными;974;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
188;183;Любой банк NGN;NGN Банк;566;3;1001001011010000110111111001001110000110000111111110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
14;201;UNI RUB;RUB UNI;643;4;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
16;116;Garantex;RUB Garantex;643;2;1000001011110111110111010001001110000100000000000000000000000000100110000000000000000000000000000000000000000000000010111110111011111111101111111100000001010000000000000001010000000000000000000000000000011100000
17;167;Карта Мир;RUB Мир;643;3;1011111111111111111111111011001111101111110011111111111000000001111110111111111111100001100000100000100110000000000000000000000000001110101111111101111110110111110111111100111101111000000100000000000000000000000
21;187;СБП;RUB СБП;643;3;1000001000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22;142;УкрСиббанк;UAH УкрСиб;980;3;1011111111111111111111111011001111101111110111111111111110001101111110111111111111100001100000110000000110000000001010100100111111111111101101000000000011101001110011111111101000111000000100000000000000010000000
23;20;USD Coin (USDC);USDC;840;0;1111111111111111111111111111101111111111111111111111111100000001111111111111111111110011110000000010101111000001101011111111111111111111111111111111111111111111110111111111111101111000100111001001111111111111111
24;21;TrueUSD (TUSD);TUSD;840;0;1111111111111111111111111111101111111111111111111111111100000001111111111111111111110011110000000010101111000001101011111111111111111111111111111111111111111111110111111111111101111000100100000001111110011111111
25;166;Visa/MasterCard KGS;KGS Карта;417;3;1001001111110110111110011011001111000100000011111000000000000001101000000011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
26;44;Qtum (QTUM);QTUM;1004;0;1011111111111111111111111111101111111111111111111111101000000001100110101011100011110000000000000000001101000000000011110111111111111111111000010000001011110100000000100001000000000000000000000001111110001000000
27;41;BitTorrent (BTT);BTT;1001;0;1101111111111111111111111111101111111111111111111111111100000001111111111111111111100001100000000000101101100001000011110101111111111111101111111111111111111111110111111011111101010000100100000001111110011100000
28;115;Kuna;UAH Kuna;980;2;0000000000000000111000000000000000000000000000000000000000000001001000000010100010100001100000000000000000000000000000000000000000000000001000010000000000010000000000000000000000000000000000000000000000010110000
29;180;Любой банк PLN;PLN Банк;985;3;1001001011010000110111111001001110000110000111111110100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
30;164;Visa/MasterCard CNY;CNY Карта;156;3;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000
31;175;Любой банк BYN;BYN Банк;974;3;1001111111110110110110111011001111100111110011111000110000000001111110111111111011100001100000000000100000000000000000000000000000000000000000000000010100000000000000010000001000000000000100000000000000000000000
32;98;VelesPay;USD VelesPay;840;1;1000000010000000000000000000000000000000000000000000000000000001100001000011100011000000000000010000000000000000000000000000000000000000001100010001111000010100000000000000000000000000000000000000000000011000000
189;22;Pax Dollar (USDP);USDP;840;0;1111111111111111111111111111001111111111111111111111111100000001111111111111111111110011110000000000101101000001101011111111111111111111111111111111111111111111110111111111111101111000100111001001111001111111111
190;114;Cryptex;USD Cryptex;840;2;1000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000011000010000000000000000000000000001000000000000000001000000000100000000100100000000011100000
33;79;Advanced Cash KZT;KZT AdvCash;398;1;1011111111111111111111111011001111101101110011111111111100000001111111111111110111100001100000000000000100000001000010100101111111111111111111111111111111111111110011111111111100111000000111001001111001111100000
34;135;Россельхозбанк;RUB РСХБ;643;3;1011111111111111111111111011101111111111111111111111111000000001111110111111111111100001100000000000101100000000000000000000000000001110101111111111111110111111110111111100011001111000000100000000000000000000000
35;93;PaySera EUR;EUR PaySera;978;1;1000001000000000000000000000000000000000000000000000010000000001000110000000000011100000000110000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000100001000000000000000000000
36;17;Tether ERC20 (USDT);USDT ERC20;840;0;1111111111111111111111111111101111111111111111111111111100000001111111111111111111110111110000111010101110000001101111111111111111111111111111111111111111111111110111111111111101111100101111101101111111111111111
37;146;Альфа-Банк UAH;UAH Альфа-Банк;980;3;1011111111111111111111111011001111101111110111111111111110001101111110111111111111100011100000000000000110000000001010100100111111111111101100000100000011101001110011111111101000111000000100000000000000000000000
38;160;Visa/MasterCard PLN;PLN Карта;985;3;1001001011011000110111111001001110000110000111111110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
39;179;Любой банк TRY;TRY Банк;949;3;1001001111110110110111111011001111100110110111111110110000000001101110000011100011000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000
191;137;МТС Банк;RUB МТСБанк;643;3;1011111111111110111111111011101111111111111111111111110000000001111010101111111111100001100000000000001100000000000010100100111010101110101111111111101011111111110011111100011000111000000100000000000000000000000
192;189;Revolut USD;USD Revolut;840;3;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
193;190;Revolut EUR;EUR Revolut;978;3;1000000000000000100000000000000000000000000000000000010000000000000110000000000011100000000110000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000100001000000000000000100000
194;161;Visa/MasterCard MDL;MDL Карта;498;3;1001101111111110110111111011001111100111110111111110110000000001111110111011111011100001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
195;136;Росбанк;RUB Росбанк;643;3;1001111111111111111111111011101111111111111111111111111000000001111110101111111111100001100000100000001100000000000000000000001000001110001111111100000000010011110011010000011000111000000100000000000000000000000
196;145;Сбербанк UAH;UAH Сбербанк;980;3;1001101111110111111111111011001111001110110111111110101000000001111110000011111011100001100000000000000100000000001010100100111111111111101100000000000011101001110011101011101000011000000100000000000000000000000
197;45;Chainlink (LINK);LINK;1005;0;1111111111111111111111111111101111111111111111111111111100000001111111111111111111110011110000000000101101100001001011111111111111111111101111111111111111111111110111111111111101111000100100000001111110011110000
198;46;Cosmos (ATOM);ATOM;1006;0;1011111111111111111111111111101111111111111111111111111100000001111111111111111111100001100000000000101101100001000011111111111111111111111111111111111111111111110111111111111101111000100100000001111110011100000
199;170;Карта HUMO;UZS HUMO;860;3;0000000000000000010000000000000000000000000000000000011000000001000010000011000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
200;94;ecoPayz;USD ecoPayz;840;1;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
201;48;Polkadot (DOT);DOT;1008;0;1011111111111111111111111111101111111111111111111111111100000001111111111111111111110011110000000000101101000001001011111111111111111111111111111111111111111111110111111111111101111000100100000001111110011110001
202;49;Uniswap (UNI);UNI;1009;0;1011111111111111111111111111101111111111111111111111111100000001111111111111111111110011110000000000101101000001001011111111111111111111101111111111111111111111110111111111111101111000100100000001111110011110000
203;23;Dai (DAI);DAI;840;0;1011111111111111111111111111001111111111111111111111111100000001111111111111111111110011110000000000101101000001101111111111111111111111111111111111111111111111110111111111111101111000100111001001111001111111110
204;210;Наличные GBP;GBP Наличными;826;5;1000001000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
205;50;Ravencoin (RVN);RVN;1010;0;1001111111111111111111111011001111101110111111111011111100000001111110101111111111100001100000000000000101000001000011101111111110101111101111111111111011111111110011111001011100111000000100000000100000000000000
206;24;Binance USD (BUSD);BUSD;840;0;1111111111111111111111111111101111111111111111111111111100000001111111111111111111110011110000000010101101000001101011111111111111111111101111111111111111111111110111111111111101111000100100000001111110011111111
207;152;Jysan Bank;KZT Jysan;398;3;1001001111110111111111101011001110001100100010100000011000000001101110000011111011100001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
208;19;Tether BEP20 (USDT);USDT BEP20;840;0;1111111111111111111111111111001111111111111111111111111100000001111111111111111111110011110000000000001100000001101111111111111111111111111111111111111111111111110011111111111100111000100111001001111001111111111
209;118;Сбербанк Код;RUB Сбер Код;643;3;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
210;53;Shiba Inu (SHIB);SHIB;1013;0;1011111111111111111111111011001111101111110111111111111100000001111111111111111111100001100000000000100101000001000011100101111111111111101111111111111111111111110111111111111101110000100100000000100000011100000
211;211;Наличные AED;AED Наличными;784;5;1001001111110111111111000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
